Exercício: 2018
Período: 3o. quadrimestre
Escopo: Estados/DF
Anexo 02 - Demonstrativo da Dívida Consolidada Líquida
Tabela: Dívida Consolidada Líquida
Instituição;Cod.IBGE;UF;PODER;População;Coluna;Conta;Valor
Governo do Estado do Ceará;23;CE;Executivo;8963663;"Até o 3º Quadrimestre";"Financiamentos";136636200,65
Governo do Estado do Ceará;23;CE;Executivo;8963663;"Até o 3º Quadrimestre";"Externos";136636200,65
Governo do Estado do Ceará;23;CE;Executivo;8963663;"Até o 3º Quadrimestre";"Parcelamento e Renegociação de Dívidas";76428704,25
Governo do Estado do Ceará;23;CE;Executivo;8963663;"Até o 3º Quadrimestre";"De Contribuições Previdenciárias";21753819,39
Governo do Estado do Ceará;23;CE;Executivo;8963663;"Até o 3º Quadrimestre";"De Demais Contribuições Sociais";54674884,86
Governo do Estado do Ceará;23;CE;Executivo;8963663;"Até o 3º Quadrimestre";"Demais Dívidas Contratuais";368533379,59
Governo do Estado do Ceará;23;CE;Executivo;8963663;"Até o 3º Quadrimestre";"Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos";313613186,17
Governo do Estado do Ceará;23;CE;Executivo;8963663;"Até o 3º Quadrimestre";"Outras Dívidas";595528609,64
Governo do Estado do Ceará;23;CE;Executivo;8963663;"Até o 3º Quadrimestre";"DEDUÇÕES (II)";2908348252,47
Governo do Estado do Ceará;23;CE;Executivo;8963663;"Até o 3º Quadrimestre";"Disponibilidade de Caixa";2908348252,47
Governo do Estado do Ceará;23;CE;Executivo;8963663;"Até o 3º Quadrimestre";"Disponibilidade de Caixa Bruta";3175264942,6
Governo do Estado do Ceará;23;CE;Executivo;8963663;"Até o 3º Quadrimestre";"(-) Restos a Pagar Processados";266916690,13
Governo do Estado do Ceará;23;CE;Executivo;8963663;"Até o 3º Quadrimestre";"DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II)";10956777760,63
Governo do Estado do Ceará;23;CE;Executivo;8963663;"Até o 3º Quadrimestre";"RECEITA CORRENTE LÍQUIDA - RCL";19186208626,1
Governo do Estado do Ceará;23;CE;Executivo;8963663;"Até o 3º Quadrimestre";"% da DC sobre a RCL (I/RCL)";72,27
Governo do Estado do Ceará;23;CE;Executivo;8963663;"Até o 3º Quadrimestre";"% da DCL sobre a RCL (III/RCL)";57,11
Governo do Estado do Ceará;23;CE;Executivo;8963663;"Até o 3º Quadrimestre";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";200,00
Governo do Estado do Ceará;23;CE;Executivo;8963663;"Até o 3º Quadrimestre";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";180,00
Governo do Estado do Ceará;23;CE;Executivo;8963663;"Até o 3º Quadrimestre";"Passivo Atuarial";173125316429,27
Governo do Estado do Ceará;23;CE;Executivo;8963663;"Até o 3º Quadrimestre";"RP Não-Processados";636277093,34
Governo do Estado do Ceará;23;CE;Executivo;8963663;"Até o 3º Quadrimestre";"Apropriação de Depósitos Judiciais - LC 151/2015";95242040,58
Governo do Estado de Roraima;14;RR;Executivo;514229;"SALDO DO EXERCÍCIO ANTERIOR";"DÍVIDA CONSOLIDADA - DC (I)";2101991866,67
Governo do Estado de Roraima;14;RR;Executivo;514229;"SALDO DO EXERCÍCIO ANTERIOR";"Dívida Contratual";2037980513,24
Governo do Estado de Roraima;14;RR;Executivo;514229;"SALDO DO EXERCÍCIO ANTERIOR";"Empréstimos";1146417668,91
Governo do Estado de Roraima;14;RR;Executivo;514229;"SALDO DO EXERCÍCIO ANTERIOR";"Internos";1146417668,91
Governo do Estado de Roraima;14;RR;Executivo;514229;"SALDO DO EXERCÍCIO ANTERIOR";"Parcelamento e Renegociação de Dívidas";595652360,67
Governo do Estado de Roraima;14;RR;Executivo;514229;"SALDO DO EXERCÍCIO ANTERIOR";"De Tributos";34348475,6
Governo do Estado de Roraima;14;RR;Executivo;514229;"SALDO DO EXERCÍCIO ANTERIOR";"De Contribuições Previdenciárias";561303885,07
Governo do Estado de Roraima;14;RR;Executivo;514229;"SALDO DO EXERCÍCIO ANTERIOR";"Demais Dívidas Contratuais";295910483,66
Governo do Estado de Roraima;14;RR;Executivo;514229;"SALDO DO EXERCÍCIO ANTERIOR";"Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos";64011353,43
Governo do Estado de Roraima;14;RR;Executivo;514229;"SALDO DO EXERCÍCIO ANTERIOR";"DEDUÇÕES (II)";765120428,08
Governo do Estado de Roraima;14;RR;Executivo;514229;"SALDO DO EXERCÍCIO ANTERIOR";"Disponibilidade de Caixa";715554882,51
Governo do Estado de Roraima;14;RR;Executivo;514229;"SALDO DO EXERCÍCIO ANTERIOR";"Disponibilidade de Caixa Bruta";858605844,68
Governo do Estado de Roraima;14;RR;Executivo;514229;"SALDO DO EXERCÍCIO ANTERIOR";"(-) Restos a Pagar Processados";143050962,17
Governo do Estado de Roraima;14;RR;Executivo;514229;"SALDO DO EXERCÍCIO ANTERIOR";"Demais Haveres Financeiros";49565545,57
Governo do Estado de Roraima;14;RR;Executivo;514229;"SALDO DO EXERCÍCIO ANTERIOR";"DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II)";1336871438,59
Governo do Estado de Roraima;14;RR;Executivo;514229;"SALDO DO EXERCÍCIO ANTERIOR";"RECEITA CORRENTE LÍQUIDA - RCL";3199536328,85
Governo do Estado de Roraima;14;RR;Executivo;514229;"SALDO DO EXERCÍCIO ANTERIOR";"% da DC sobre a RCL (I/RCL)";65,7
Governo do Estado de Roraima;14;RR;Executivo;514229;"SALDO DO EXERCÍCIO ANTERIOR";"% da DCL sobre a RCL (III/RCL)";41,78
Governo do Estado de Roraima;14;RR;Executivo;514229;"SALDO DO EXERCÍCIO ANTERIOR";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";2879582695,97
Governo do Estado de Roraima;14;RR;Executivo;514229;"SALDO DO EXERCÍCIO ANTERIOR";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";2591624426,37
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 1º Quadrimestre";"DÍVIDA CONSOLIDADA - DC (I)";2075416303,98
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 1º Quadrimestre";"Dívida Contratual";2011404950,55
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 1º Quadrimestre";"Empréstimos";1285865969,59
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 1º Quadrimestre";"Internos";1285865969,59
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 1º Quadrimestre";"Parcelamento e Renegociação de Dívidas";547287432,65
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 1º Quadrimestre";"De Tributos";41374568,94
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 1º Quadrimestre";"De Contribuições Previdenciárias";505912863,71
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 1º Quadrimestre";"Demais Dívidas Contratuais";178251548,31
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 1º Quadrimestre";"Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos";64011353,43
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 1º Quadrimestre";"DEDUÇÕES (II)";932546387,11
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 1º Quadrimestre";"Disponibilidade de Caixa";878975091,03
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 1º Quadrimestre";"Disponibilidade de Caixa Bruta";1116955338,72
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 1º Quadrimestre";"(-) Restos a Pagar Processados";237980247,69
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 1º Quadrimestre";"Demais Haveres Financeiros";53571296,08
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 1º Quadrimestre";"DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II)";1142869916,87
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 1º Quadrimestre";"RECEITA CORRENTE LÍQUIDA - RCL";3144288736,18
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 1º Quadrimestre";"% da DC sobre a RCL (I/RCL)";66,01
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 1º Quadrimestre";"% da DCL sobre a RCL (III/RCL)";36,35
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 1º Quadrimestre";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";2829859862,56
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 1º Quadrimestre";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";2546873876,31
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 2º Quadrimestre";"DÍVIDA CONSOLIDADA - DC (I)";2066162203,96
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 2º Quadrimestre";"Dívida Contratual";2002150850,53
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 2º Quadrimestre";"Empréstimos";1289122991,85
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 2º Quadrimestre";"Internos";1289122991,85
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 2º Quadrimestre";"Parcelamento e Renegociação de Dívidas";520478042,18
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 2º Quadrimestre";"De Tributos";38842727,34
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 2º Quadrimestre";"De Contribuições Previdenciárias";481635314,84
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 2º Quadrimestre";"Demais Dívidas Contratuais";192549816,5
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 2º Quadrimestre";"Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos";64011353,43
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 2º Quadrimestre";"DEDUÇÕES (II)";981063747,8
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 2º Quadrimestre";"Disponibilidade de Caixa";901682902,41
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 2º Quadrimestre";"Disponibilidade de Caixa Bruta";1195271518,04
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 2º Quadrimestre";"(-) Restos a Pagar Processados";293588615,63
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 2º Quadrimestre";"Demais Haveres Financeiros";79380845,39
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 2º Quadrimestre";"DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II)";1085098456,16
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 2º Quadrimestre";"RECEITA CORRENTE LÍQUIDA - RCL";3259749107,97
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 2º Quadrimestre";"% da DC sobre a RCL (I/RCL)";63,38
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 2º Quadrimestre";"% da DCL sobre a RCL (III/RCL)";33,29
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 2º Quadrimestre";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";2933774197,17
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 2º Quadrimestre";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";2640396777,46
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 3º Quadrimestre";"DÍVIDA CONSOLIDADA - DC (I)";1983938300,52
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 3º Quadrimestre";"Dívida Contratual";1911744239,54
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 3º Quadrimestre";"Empréstimos";1067236098,96
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 3º Quadrimestre";"Internos";1067236098,96
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 3º Quadrimestre";"Parcelamento e Renegociação de Dívidas";548079949,12
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 3º Quadrimestre";"De Tributos";24583688,94
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 3º Quadrimestre";"De Contribuições Previdenciárias";523496260,18
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 3º Quadrimestre";"Demais Dívidas Contratuais";296428191,46
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 3º Quadrimestre";"Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos";72194060,98
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 3º Quadrimestre";"DEDUÇÕES (II)";1311940217,98
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 3º Quadrimestre";"Disponibilidade de Caixa";1232648934,56
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 3º Quadrimestre";"Disponibilidade de Caixa Bruta";1536149665,89
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 3º Quadrimestre";"(-) Restos a Pagar Processados";303500731,33
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 3º Quadrimestre";"Demais Haveres Financeiros";79291283,42
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 3º Quadrimestre";"DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II)";671998082,54
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 3º Quadrimestre";"RECEITA CORRENTE LÍQUIDA - RCL";3580961556,96
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 3º Quadrimestre";"% da DC sobre a RCL (I/RCL)";55,4
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 3º Quadrimestre";"% da DCL sobre a RCL (III/RCL)";18,77
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 3º Quadrimestre";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";3222865401,26
Governo do Estado de Roraima;14;RR;Executivo;514229;"Até o 3º Quadrimestre";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";2900578861,14
Governo do Estado do Pará;15;PA;Executivo;8272724;"SALDO DO EXERCÍCIO ANTERIOR";"DÍVIDA CONSOLIDADA - DC (I)";3480953173,41
Governo do Estado do Pará;15;PA;Executivo;8272724;"SALDO DO EXERCÍCIO ANTERIOR";"Dívida Contratual";3480953173,41
Governo do Estado do Pará;15;PA;Executivo;8272724;"SALDO DO EXERCÍCIO ANTERIOR";"Empréstimos";2163596928,17
Governo do Estado do Pará;15;PA;Executivo;8272724;"SALDO DO EXERCÍCIO ANTERIOR";"Internos";1594217692,25
Governo do Estado do Pará;15;PA;Executivo;8272724;"SALDO DO EXERCÍCIO ANTERIOR";"Externos";569379235,92
Governo do Estado do Pará;15;PA;Executivo;8272724;"SALDO DO EXERCÍCIO ANTERIOR";"Reestruturação da Dívida de Estados e Municípios";1118089816,63
Governo do Estado do Pará;15;PA;Executivo;8272724;"SALDO DO EXERCÍCIO ANTERIOR";"Financiamentos";39499377,1
Governo do Estado do Pará;15;PA;Executivo;8272724;"SALDO DO EXERCÍCIO ANTERIOR";"Internos";31196297,13
Governo do Estado do Pará;15;PA;Executivo;8272724;"SALDO DO EXERCÍCIO ANTERIOR";"Externos";8303079,97
Governo do Estado do Pará;15;PA;Executivo;8272724;"SALDO DO EXERCÍCIO ANTERIOR";"Parcelamento e Renegociação de Dívidas";159767051,51
Governo do Estado do Pará;15;PA;Executivo;8272724;"SALDO DO EXERCÍCIO ANTERIOR";"De Tributos";54007588,28
Governo do Estado do Pará;15;PA;Executivo;8272724;"SALDO DO EXERCÍCIO ANTERIOR";"De Contribuições Previdenciárias";105322370,11
Governo do Estado do Pará;15;PA;Executivo;8272724;"SALDO DO EXERCÍCIO ANTERIOR";"De Demais Contribuições Sociais";53778,21
Governo do Estado do Pará;15;PA;Executivo;8272724;"SALDO DO EXERCÍCIO ANTERIOR";"Do FGTS";383314,91
Governo do Estado do Pará;15;PA;Executivo;8272724;"SALDO DO EXERCÍCIO ANTERIOR";"DEDUÇÕES (II)";2327666915,8
Governo do Estado do Pará;15;PA;Executivo;8272724;"SALDO DO EXERCÍCIO ANTERIOR";"Disponibilidade de Caixa";2171661643,44
Governo do Estado do Pará;15;PA;Executivo;8272724;"SALDO DO EXERCÍCIO ANTERIOR";"Disponibilidade de Caixa Bruta";2516626519,78
Governo do Estado do Pará;15;PA;Executivo;8272724;"SALDO DO EXERCÍCIO ANTERIOR";"(-) Restos a Pagar Processados";344964876,34
Governo do Estado do Pará;15;PA;Executivo;8272724;"SALDO DO EXERCÍCIO ANTERIOR";"Demais Haveres Financeiros";156005272,36
Governo do Estado do Pará;15;PA;Executivo;8272724;"SALDO DO EXERCÍCIO ANTERIOR";"DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II)";1153286257,61
Governo do Estado do Pará;15;PA;Executivo;8272724;"SALDO DO EXERCÍCIO ANTERIOR";"RECEITA CORRENTE LÍQUIDA - RCL";18017134313,51
Governo do Estado do Pará;15;PA;Executivo;8272724;"SALDO DO EXERCÍCIO ANTERIOR";"% da DC sobre a RCL (I/RCL)";19,32
Governo do Estado do Pará;15;PA;Executivo;8272724;"SALDO DO EXERCÍCIO ANTERIOR";"% da DCL sobre a RCL (III/RCL)";6,4
Governo do Estado do Pará;15;PA;Executivo;8272724;"SALDO DO EXERCÍCIO ANTERIOR";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";36034268627,02
Governo do Estado do Pará;15;PA;Executivo;8272724;"SALDO DO EXERCÍCIO ANTERIOR";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";32430841764,32
Governo do Estado do Pará;15;PA;Executivo;8272724;"SALDO DO EXERCÍCIO ANTERIOR";"Precatórios Posteriores a 05/05/2000 (Não incluídos na DC)";245437184,9
Governo do Estado do Pará;15;PA;Executivo;8272724;"SALDO DO EXERCÍCIO ANTERIOR";"Depósitos e Consignações Sem Contrapartida";202871619,2
Governo do Estado do Pará;15;PA;Executivo;8272724;"SALDO DO EXERCÍCIO ANTERIOR";"RP Não-Processados";14966592,69
Governo do Estado do Pará;15;PA;Executivo;8272724;"SALDO DO EXERCÍCIO ANTERIOR";"Apropriação de Depósitos Judiciais - LC 151/2015";131868899,51
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 1º Quadrimestre";"DÍVIDA CONSOLIDADA - DC (I)";3541870412,26
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 1º Quadrimestre";"Dívida Contratual";3541870412,26
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 1º Quadrimestre";"Empréstimos";2222820566,68
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 1º Quadrimestre";"Internos";1541845344,01
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 1º Quadrimestre";"Externos";680975222,67
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 1º Quadrimestre";"Reestruturação da Dívida de Estados e Municípios";1132516734,56
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 1º Quadrimestre";"Financiamentos";25992703,07
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 1º Quadrimestre";"Internos";25992703,07
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 1º Quadrimestre";"Parcelamento e Renegociação de Dívidas";160540407,95
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 1º Quadrimestre";"De Tributos";55862049,08
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 1º Quadrimestre";"De Contribuições Previdenciárias";104309033,71
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 1º Quadrimestre";"De Demais Contribuições Sociais";53778,21
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 1º Quadrimestre";"Do FGTS";315546,95
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 1º Quadrimestre";"DEDUÇÕES (II)";3199895471,38
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 1º Quadrimestre";"Disponibilidade de Caixa";3040092617,00
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 1º Quadrimestre";"Disponibilidade de Caixa Bruta";3213552860,00
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 1º Quadrimestre";"(-) Restos a Pagar Processados";173460243,00
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 1º Quadrimestre";"Demais Haveres Financeiros";159802854,38
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 1º Quadrimestre";"DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II)";341974940,88
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 1º Quadrimestre";"RECEITA CORRENTE LÍQUIDA - RCL";18292019688,63
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 1º Quadrimestre";"% da DC sobre a RCL (I/RCL)";19,36
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 1º Quadrimestre";"% da DCL sobre a RCL (III/RCL)";1,87
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 1º Quadrimestre";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";36584039377,26
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 1º Quadrimestre";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";32925635439,53
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 1º Quadrimestre";"Precatórios Posteriores a 05/05/2000 (Não incluídos na DC)";227437184,9
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 1º Quadrimestre";"Depósitos e Consignações Sem Contrapartida";198632952,1
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 1º Quadrimestre";"RP Não-Processados";22696090,48
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 1º Quadrimestre";"Apropriação de Depósitos Judiciais - LC 151/2015";131905582,75
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 2º Quadrimestre";"DÍVIDA CONSOLIDADA - DC (I)";4006892630,93
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 2º Quadrimestre";"Dívida Contratual";4006892630,93
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 2º Quadrimestre";"Empréstimos";2654991117,12
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 2º Quadrimestre";"Internos";1703108324,56
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 2º Quadrimestre";"Externos";951882792,56
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 2º Quadrimestre";"Reestruturação da Dívida de Estados e Municípios";1173370940,38
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 2º Quadrimestre";"Financiamentos";21052918,77
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 2º Quadrimestre";"Internos";21052918,77
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 2º Quadrimestre";"Parcelamento e Renegociação de Dívidas";157477654,66
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 2º Quadrimestre";"De Tributos";54127847,8
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 2º Quadrimestre";"De Contribuições Previdenciárias";102994781,57
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 2º Quadrimestre";"De Demais Contribuições Sociais";53778,21
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 2º Quadrimestre";"Do FGTS";301247,08
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 2º Quadrimestre";"DEDUÇÕES (II)";3114432476,24
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 2º Quadrimestre";"Disponibilidade de Caixa";2954001301,85
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 2º Quadrimestre";"Disponibilidade de Caixa Bruta";3112225498,55
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 2º Quadrimestre";"(-) Restos a Pagar Processados";158224196,7
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 2º Quadrimestre";"Demais Haveres Financeiros";160431174,39
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 2º Quadrimestre";"DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II)";892460154,69
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 2º Quadrimestre";"RECEITA CORRENTE LÍQUIDA - RCL";18465166734,33
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 2º Quadrimestre";"% da DC sobre a RCL (I/RCL)";21,7
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 2º Quadrimestre";"% da DCL sobre a RCL (III/RCL)";4,83
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 2º Quadrimestre";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";36930333468,66
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 2º Quadrimestre";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";33237300121,79
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 2º Quadrimestre";"Precatórios Posteriores a 05/05/2000 (Não incluídos na DC)";209437184,9
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 2º Quadrimestre";"Passivo Atuarial";80365008,15
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 2º Quadrimestre";"Depósitos e Consignações Sem Contrapartida";61670588,16
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 2º Quadrimestre";"RP Não-Processados";31634788,47
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 2º Quadrimestre";"Apropriação de Depósitos Judiciais - LC 151/2015";132205646,73
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 3º Quadrimestre";"DÍVIDA CONSOLIDADA - DC (I)";4112868083,46
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 3º Quadrimestre";"Dívida Contratual";4112868083,46
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 3º Quadrimestre";"Empréstimos";2778020435,55
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 3º Quadrimestre";"Internos";1849999073,91
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 3º Quadrimestre";"Externos";928021361,64
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 3º Quadrimestre";"Reestruturação da Dívida de Estados e Municípios";1164153211,81
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 3º Quadrimestre";"Financiamentos";16105591,95
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 3º Quadrimestre";"Internos";16105591,95
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 3º Quadrimestre";"Parcelamento e Renegociação de Dívidas";154588844,15
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 3º Quadrimestre";"De Tributos";52363758,18
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 3º Quadrimestre";"De Contribuições Previdenciárias";101885437,27
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 3º Quadrimestre";"De Demais Contribuições Sociais";53778,21
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 3º Quadrimestre";"Do FGTS";285870,49
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 3º Quadrimestre";"DEDUÇÕES (II)";1608731008,61
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 3º Quadrimestre";"Disponibilidade de Caixa";1451102806,77
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 3º Quadrimestre";"Disponibilidade de Caixa Bruta";1662650032,8
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 3º Quadrimestre";"(-) Restos a Pagar Processados";211547226,03
Governo do Estado do Pará;15;PA;Executivo;8272724;"Até o 3º Quadrimestre";"Demais Haveres Financeiros";157628201,84
